9,2,4,2,0,6,0
10,1,1,2,424,1057,79
10,1,2,2,665,1651,73
10,1,3,2,241,617,12
10,1,4,2,3,27,0
10,2,1,2,0,141,1
10,2,2,2,0,72,0
10,2,3,2,1,50,0
10,2,4,2,0,0,0
11,1,1,2,816,2815,105
11,1,2,2,914,3296,49
11,1,3,2,276,1208,10
11,1,4,2,0,48,2
11,2,1,2,9,710,0
11,2,2,2,10,377,0
11,2,3,2,8,248,0
11,2,4,2,0,0,0
12,1,1,2,1328,2070,125
12,1,2,2,1664,2329,104
12,1,3,2,711,952,31
12,1,4,2,10,39,3
12,2,1,2,5,141,0
12,2,2,2,7,112,0
12,2,3,2,3,73,0
12,2,4,2,0,0,0
13,1,1,2,922,1839,186
13,1,2,2,998,1948,53
13,1,3,2,301,803,15
13,1,4,2,1,26,1
13,2,1,2,6,323,0
13,2,2,2,3,238,0
13,2,3,2,1,124,0
13,2,4,2,0,0,0
14,1,1,2,538,3414,167
14,1,2,2,876,4348,63
14,1,3,2,288,1367,30
14,1,4,2,10,119,6
14,2,1,2,12,1144,6
14,2,2,2,9,579,1
14,2,3,2,8,317,1
14,2,4,2,0,18,0
15,1,1,2,913,4423,94
15,1,2,2,1076,5510,33
15,1,3,2,507,2667,12
15,1,4,2,9,148,1
15,2,1,2,39,2506,1
15,2,2,2,25,1123,0
15,2,3,2,17,537,1
15,2,4,2,0,0,0
16,1,1,2,508,1246,108
16,1,2,2,485,1167,51
16,1,3,2,188,442,32
16,1,4,2,1,25,1
16,2,1,2,3,409,0
16,2,2,2,3,360,0
16,2,3,2,3,171,0
16,2,4,2,0,0,0
17,1,1,2,139,578,9
17,1,2,2,167,665,4
17,1,3,2,83,244,1
17,1,4,2,3,17,1
17,2,1,2,22,448,0
17,2,2,2,18,305,0
17,2,3,2,6,153,0
17,2,4,2,0,4,0
18,1,1,2,264,706,54
18,1,2,2,308,772,34
18,1,3,2,180,339,9
18,1,4,2,1,13,1
18,2,1,2,2,89,0
18,2,2,2,2,57,0
18,2,3,2,2,33,0
18,2,4,2,0,0,0
19,1,1,2,316,1743,82
19,1,2,2,432,2027,13
19,1,3,2,76,746,7
19,1,4,2,0,70,0
19,2,1,2,3,690,0
19,2,2,2,3,335,0
19,2,3,2,1,210,0
19,2,4,2,0,6,0
20,1,1,2,1411,1354,71
20,1,2,2,1626,1562,56
20,1,3,2,606,644,32
20,1,4,2,0,7,0
20,2,1,2,4,167,0
20,2,2,2,4,126,0
20,2,3,2,0,80,0
20,2,4,2,0,0,0
21,1,1,2,1100,2891,52
21,1,2,2,1117,3000,26
21,1,3,2,466,1430,6
21,1,4,2,5,46,0
21,2,1,2,7,896,0
21,2,2,2,7,491,1
21,2,3,2,3,257,0
21,2,4,2,0,4,0
22,1,1,2,309,853,33
22,1,2,2,344,930,11
22,1,3,2,121,285,0
22,1,4,2,0,20,0
22,2,1,2,5,323,0
22,2,2,2,4,190,0
22,2,3,2,1,109,0
22,2,4,2,0,1,0
23,1,1,2,104,451,14
23,1,2,2,95,616,6
23,1,3,2,67,261,7
23,1,4,2,0,21,0
23,2,1,2,13,138,0
23,2,2,2,14,122,0
23,2,3,2,7,60,0
23,2,4,2,0,0,0
24,1,1,2,1467,1327,55
24,1,2,2,1644,1470,43
24,1,3,2,801,745,8
24,1,4,2,3,43,1
24,2,1,2,2,311,0
24,2,2,2,2,201,0
24,2,3,2,1,123,0
24,2,4,2,0,4,0
25,1,1,2,536,1568,69
25,1,2,2,538,1920,30
25,1,3,2,188,631,4
25,1,4,2,4,42,3
25,2,1,2,2,191,0
25,2,2,2,4,163,0
25,2,3,2,3,100,0
25,2,4,2,0,0,0
26,1,1,2,250,1017,49
26,1,2,2,249,1392,20
26,1,3,2,103,489,11
26,1,4,2,0,66,1
26,2,1,2,2,285,0
26,2,2,2,2,202,0
26,2,3,2,4,106,0
26,2,4,2,0,3,0
27,1,1,2,509,1281,106
27,1,2,2,547,1403,31
27,1,3,2,183,491,2
27,1,4,2,2,22,0
27,2,1,2,6,122,0
27,2,2,2,6,94,0
27,2,3,2,4,68,0
27,2,4,2,0,0,0
28,1,1,2,357,1433,40
28,1,2,2,354,1815,17
28,1,3,2,83,526,1
28,1,4,2,2,59,1
28,2,1,2,8,506,0
28,2,2,2,3,285,0
28,2,3,2,4,145,0
28,2,4,2,0,0,0
29,1,1,2,59,610,16
29,1,2,2,40,624,6
29,1,3,2,31,281,3
29,1,4,2,2,19,0
29,2,1,2,1,177,0
29,2,2,2,2,121,0
29,2,3,2,1,54,0
29,2,4,2,0,0,0
30,1,1,2,2770,4264,192
30,1,2,2,3359,5621,101
30,1,3,2,1029,1987,27
30,1,4,2,12,105,1
30,2,1,2,8,599,0
30,2,2,2,4,367,0
30,2,3,2,9,255,1
30,2,4,2,0,0,0
31,1,1,2,104,795,60
31,1,2,2,123,1116,23
31,1,3,2,68,451,14
31,1,4,2,6,44,0
31,2,1,2,18,287,0
31,2,2,2,10,160,0
31,2,3,2,8,92,0
31,2,4,2,0,0,0
32,1,1,2,463,1144,57
32,1,2,2,566,1227,30
32,1,3,2,371,723,11
32,1,4,2,1,37,0
32,2,1,2,3,67,0
32,2,2,2,4,74,0
32,2,3,2,4,46,0
32,2,4,2,0,2,0
1,1,1,3,494,12,5
1,1,2,3,621,9,3
1,1,3,3,302,2,0
1,1,4,3,18,0,0
1,2,1,3,138,0,0
1,2,2,3,96,0,0
1,2,3,3,55,0,0
1,2,4,3,1,0,0
2,1,1,3,914,44,3
2,1,2,3,1312,53,1
2,1,3,3,446,20,0
2,1,4,3,47,0,0
2,2,1,3,425,20,0
2,2,2,3,298,15,0
2,2,3,3,162,10,0
2,2,4,3,3,0,0
3,1,1,3,287,17,25
3,1,2,3,339,20,18
3,1,3,3,137,2,0
3,1,4,3,13,0,0
3,2,1,3,90,0,0
3,2,2,3,61,1,0
3,2,3,3,37,0,0
3,2,4,3,0,0,0
4,1,1,3,575,71,10
4,1,2,3,678,61,2
4,1,3,3,273,8,0
4,1,4,3,15,0,2
4,2,1,3,74,0,0
4,2,2,3,58,0,0
4,2,3,3,45,0,0
4,2,4,3,0,0,0
5,1,1,3,1277,72,9
5,1,2,3,1549,55,5
5,1,3,3,408,11,0
5,1,4,3,53,2,0
5,2,1,3,382,6,0
5,2,2,3,221,5,0
5,2,3,3,154,1,1
5,2,4,3,2,0,0
6,1,1,3,329,9,2
6,1,2,3,449,9,0
6,1,3,3,142,3,1
6,1,4,3,10,1,0
6,2,1,3,62,0,0
6,2,2,3,41,0,0
6,2,3,3,24,0,0
6,2,4,3,0,0,0
7,1,1,3,2523,1323,256
7,1,2,3,2016,1297,199
7,1,3,3,544,173,25
7,1,4,3,21,1,0
7,2,1,3,175,5,0
7,2,2,3,145,1,0
7,2,3,3,84,2,0
7,2,4,3,0,0,0
8,1,1,3,1611,347,59
8,1,2,3,2012,457,51
8,1,3,3,666,117,15
8,1,4,3,43,0,0
8,2,1,3,289,5,0
8,2,2,3,229,2,0
8,2,3,3,111,2,0
8,2,4,3,1,0,0
9,1,1,3,1111,5,2
9,1,2,3,2107,3,3
9,1,3,3,897,0,9
9,1,4,3,76,0,7
9,2,1,3,2197,11,0
9,2,2,3,1183,10,0
9,2,3,3,512,2,0
9,2,4,3,6,0,0
10,1,1,3,1248,242,70
10,1,2,3,1958,350,81
10,1,3,3,786,67,17
10,1,4,3,28,2,0
10,2,1,3,141,0,1
10,2,2,3,72,0,0
10,2,3,3,51,0,0
10,2,4,3,0,0,0
11,1,1,3,3347,326,63
11,1,2,3,3985,247,27
11,1,3,3,1414,71,9
11,1,4,3,47,1,2
11,2,1,3,713,6,0
11,2,2,3,387,0,0
11,2,3,3,256,0,0
11,2,4,3,0,0,0
12,1,1,3,2552,887,84
12,1,2,3,3040,986,71
12,1,3,3,1330,339,25
12,1,4,3,48,1,3
12,2,1,3,141,5,0
12,2,2,3,115,4,0
12,2,3,3,75,1,0
12,2,4,3,0,0,0
13,1,1,3,2570,326,51
13,1,2,3,2601,379,19
13,1,3,3,1049,60,10
13,1,4,3,27,0,1
13,2,1,3,328,1,0
13,2,2,3,241,0,0
13,2,3,3,125,0,0
13,2,4,3,0,0,0
14,1,1,3,3786,260,73
14,1,2,3,5011,245,31
14,1,3,3,1606,58,21
14,1,4,3,129,0,6
14,2,1,3,1143,13,6
14,2,2,3,581,7,1
14,2,3,3,321,4,1
14,2,4,3,18,0,0
15,1,1,3,5145,250,35
15,1,2,3,6424,180,15
15,1,3,3,3128,50,8
15,1,4,3,154,3,1
15,2,1,3,2526,19,1
15,2,2,3,1137,11,0
15,2,3,3,549,5,1
15,2,4,3,0,0,0
16,1,1,3,1433,359,70
16,1,2,3,1360,297,46
16,1,3,3,561,82,19
16,1,4,3,25,1,1
16,2,1,3,408,4,0
16,2,2,3,361,2,0
16,2,3,3,172,2,0
16,2,4,3,0,0,0
17,1,1,3,712,11,3
17,1,2,3,824,12,0
17,1,3,3,323,5,0
17,1,4,3,20,0,1
17,2,1,3,466,4,0
17,2,2,3,322,1,0
17,2,3,3,158,1,0
17,2,4,3,4,0,0
18,1,1,3,835,148,41
18,1,2,3,936,151,27
18,1,3,3,492,29,7
18,1,4,3,14,0,1
18,2,1,3,91,0,0
18,2,2,3,59,0,0
18,2,3,3,35,0,0
18,2,4,3,0,0,0
19,1,1,3,1911,203,27
19,1,2,3,2301,160,11
19,1,3,3,792,33,4
19,1,4,3,69,1,0
19,2,1,3,688,5,0
19,2,2,3,336,2,0
19,2,3,3,209,2,0
19,2,4,3,6,0,0
20,1,1,3,1920,850,66
20,1,2,3,2284,903,57
20,1,3,3,945,313,24
20,1,4,3,7,0,0
20,2,1,3,165,6,0
20,2,2,3,124,6,0
20,2,3,3,79,1,0
20,2,4,3,0,0,0
21,1,1,3,3507,510,26
21,1,2,3,3704,420,19
21,1,3,3,1765,133,4
21,1,4,3,50,1,0
21,2,1,3,900,3,0
21,2,2,3,496,2,1
21,2,3,3,258,2,0
21,2,4,3,4,0,0
22,1,1,3,1052,126,17
22,1,2,3,1176,100,9
22,1,3,3,396,10,0
22,1,4,3,20,0,0
22,2,1,3,326,2,0
22,2,2,3,192,2,0
22,2,3,3,108,2,0
22,2,4,3,1,0,0
23,1,1,3,537,28,4
23,1,2,3,688,27,2
23,1,3,3,312,17,6
23,1,4,3,21,0,0
23,2,1,3,151,0,0
23,2,2,3,135,1,0
23,2,3,3,67,0,0
23,2,4,3,0,0,0
24,1,1,3,2222,546,81
24,1,2,3,2567,520,70
24,1,3,3,1274,265,15
24,1,4,3,46,0,1
24,2,1,3,312,1,0
24,2,2,3,202,1,0
24,2,3,3,123,1,0
24,2,4,3,4,0,0
25,1,1,3,1862,283,28
25,1,2,3,2282,190,16
25,1,3,3,778,43,2
25,1,4,3,46,0,3
25,2,1,3,188,5,0
25,2,2,3,159,8,0
25,2,3,3,100,3,0
25,2,4,3,0,0,0
26,1,1,3,1207,89,20
26,1,2,3,1567,79,15
26,1,3,3,570,26,7
26,1,4,3,66,0,1
26,2,1,3,283,4,0
26,2,2,3,200,4,0
26,2,3,3,109,1,0
26,2,4,3,3,0,0
27,1,1,3,1821,51,24
27,1,2,3,1907,64,10
27,1,3,3,656,18,2
27,1,4,3,24,0,0
27,2,1,3,128,0,0
27,2,2,3,100,0,0
27,2,3,3,71,1,0
27,2,4,3,0,0,0
28,1,1,3,1555,235,40
28,1,2,3,2025,140,21
28,1,3,3,587,22,1
28,1,4,3,59,2,1
28,2,1,3,501,13,0
28,2,2,3,275,13,0
28,2,3,3,145,4,0
28,2,4,3,0,0,0
29,1,1,3,664,15,6
29,1,2,3,658,11,1
29,1,3,3,309,5,1
29,1,4,3,21,0,0
29,2,1,3,177,1,0
29,2,2,3,123,0,0
29,2,3,3,55,0,0
29,2,4,3,0,0,0
30,1,1,3,6035,1094,97
30,1,2,3,7841,1184,56
30,1,3,3,2666,358,19
30,1,4,3,114,3,1
30,2,1,3,603,4,0
30,2,2,3,369,2,0
30,2,3,3,263,1,1
30,2,4,3,0,0,0
31,1,1,3,885,51,23
31,1,2,3,1214,38,10
31,1,3,3,511,14,8
31,1,4,3,48,2,0
31,2,1,3,302,3,0
31,2,2,3,169,1,0
31,2,3,3,100,0,0
31,2,4,3,0,0,0
32,1,1,3,1480,168,16
32,1,2,3,1710,95,18
32,1,3,3,1020,76,9
32,1,4,3,37,1,0
32,2,1,3,70,0,0
32,2,2,3,78,0,0
32,2,3,3,50,0,0
32,2,4,3,2,0,0
1,1,1,4,463,39,9
1,1,2,4,585,43,5
1,1,3,4,279,24,1
1,1,4,4,18,0,0
1,2,1,4,137,1,0
1,2,2,4,96,0,0
1,2,3,4,55,0,0
1,2,4,4,1,0,0
2,1,1,4,685,264,12
2,1,2,4,1030,330,6
2,1,3,4,345,121,0
2,1,4,4,45,2,0
2,2,1,4,424,21,0
2,2,2,4,288,25,0
2,2,3,4,157,15,0
2,2,4,4,3,0,0
3,1,1,4,175,146,8
3,1,2,4,200,173,4
3,1,3,4,78,61,0
3,1,4,4,13,0,0
3,2,1,4,86,3,1
3,2,2,4,60,2,0
3,2,3,4,35,2,0
3,2,4,4,0,0,0
4,1,1,4,304,330,22
4,1,2,4,302,435,4
4,1,3,4,144,132,5
4,1,4,4,11,4,2
4,2,1,4,59,11,4
4,2,2,4,48,6,4
4,2,3,4,38,5,2
4,2,4,4,0,0,0
5,1,1,4,936,399,23
5,1,2,4,1114,487,8
5,1,3,4,274,144,1
5,1,4,4,50,5,0
5,2,1,4,380,8,0
5,2,2,4,221,5,0
5,2,3,4,152,3,1
5,2,4,4,2,0,0
6,1,1,4,260,69,11
6,1,2,4,355,103,0
6,1,3,4,105,40,1
6,1,4,4,10,1,0
6,2,1,4,62,0,0
6,2,2,4,41,0,0
6,2,3,4,23,1,0
6,2,4,4,0,0,0
7,1,1,4,1195,2496,411
7,1,2,4,808,2456,248
7,1,3,4,216,494,32
7,1,4,4,16,6,0
7,2,1,4,172,8,0
7,2,2,4,141,5,0
7,2,3,4,82,4,0
7,2,4,4,0,0,0
8,1,1,4,1185,754,78
8,1,2,4,1410,1052,58
8,1,3,4,413,371,14
8,1,4,4,38,3,2
8,2,1,4,275,15,4
8,2,2,4,212,15,4
8,2,3,4,104,7,2
8,2,4,4,1,0,0
9,1,1,4,1057,53,8
9,1,2,4,2052,52,9
9,1,3,4,871,25,10
9,1,4,4,73,3,7
9,2,1,4,2148,51,9
9,2,2,4,1158,30,5
9,2,3,4,499,12,3
9,2,4,4,6,0,0
10,1,1,4,778,705,77
10,1,2,4,1042,1291,56
10,1,3,4,392,466,12
10,1,4,4,23,7,0
10,2,1,4,139,2,1
10,2,2,4,71,1,0
10,2,3,4,50,1,0
10,2,4,4,0,0,0
11,1,1,4,2059,1595,82
11,1,2,4,2492,1734,33
11,1,3,4,885,595,14
11,1,4,4,48,0,2
11,2,1,4,704,15,0
11,2,2,4,369,17,1
11,2,3,4,241,15,0
11,2,4,4,0,0,0
12,1,1,4,1027,2353,143
12,1,2,4,1169,2815,113
12,1,3,4,389,1250,55
12,1,4,4,30,19,3
12,2,1,4,138,8,0
12,2,2,4,113,6,0
12,2,3,4,74,2,0
12,2,4,4,0,0,0
13,1,1,4,1624,1139,184
13,1,2,4,1574,1371,54
13,1,3,4,576,526,17
13,1,4,4,25,2,1
13,2,1,4,325,4,0
13,2,2,4,237,4,0
13,2,3,4,123,2,0
13,2,4,4,0,0,0
14,1,1,4,2950,1059,110
14,1,2,4,3725,1520,42
14,1,3,4,1200,454,31
14,1,4,4,120,9,6
14,2,1,4,1138,17,7
14,2,2,4,578,9,2
14,2,3,4,317,8,1
14,2,4,4,17,1,0
15,1,1,4,3476,1846,108
15,1,2,4,4669,1909,41
15,1,3,4,2301,870,15
15,1,4,4,142,15,1
15,2,1,4,2494,46,6
15,2,2,4,1117,31,0
15,2,3,4,535,18,2
15,2,4,4,0,0,0
16,1,1,4,893,863,106
16,1,2,4,828,820,55
16,1,3,4,293,345,24
16,1,4,4,24,2,1
16,2,1,4,402,10,0
16,2,2,4,356,7,0
16,2,3,4,169,5,0
16,2,4,4,0,0,0
17,1,1,4,455,257,14
17,1,2,4,530,298,8
17,1,3,4,182,145,1
17,1,4,4,17,3,1
17,2,1,4,436,34,0
17,2,2,4,289,34,0
17,2,3,4,148,11,0
17,2,4,4,4,0,0
18,1,1,4,408,555,61
18,1,2,4,433,633,48
18,1,3,4,162,356,10
18,1,4,4,9,5,1
18,2,1,4,86,5,0
18,2,2,4,56,3,0
18,2,3,4,33,2,0
18,2,4,4,0,0,0
19,1,1,4,1505,572,64
19,1,2,4,1703,752,17
19,1,3,4,652,165,12
19,1,4,4,67,3,0
19,2,1,4,683,10,0
19,2,2,4,330,8,0
19,2,3,4,206,5,0
19,2,4,4,6,0,0
20,1,1,4,430,2288,118
20,1,2,4,449,2707,88
20,1,3,4,174,1073,35
20,1,4,4,6,1,0
20,2,1,4,153,18,0
20,2,2,4,109,21,0
20,2,3,4,70,10,0
20,2,4,4,0,0,0
21,1,1,4,2391,1585,67
21,1,2,4,2427,1673,43
21,1,3,4,1142,754,6
21,1,4,4,41,10,0
21,2,1,4,895,7,1
21,2,2,4,491,7,1
21,2,3,4,259,1,0
21,2,4,4,4,0,0
22,1,1,4,554,589,52
22,1,2,4,657,602,26
22,1,3,4,204,200,2
22,1,4,4,18,2,0
22,2,1,4,325,3,0
22,2,2,4,191,3,0
22,2,3,4,107,3,0
22,2,4,4,1,0,0
23,1,1,4,243,303,23
23,1,2,4,329,379,9
23,1,3,4,123,210,2
23,1,4,4,11,10,0
23,2,1,4,129,22,0
23,2,2,4,114,22,0
23,2,3,4,58,9,0
23,2,4,4,0,0,0
24,1,1,4,793,1962,94
24,1,2,4,898,2186,73
24,1,3,4,340,1204,10
24,1,4,4,37,9,1
24,2,1,4,311,2,0
24,2,2,4,199,4,0
24,2,3,4,120,4,0
24,2,4,4,4,0,0
25,1,1,4,1063,1053,57
25,1,2,4,1300,1162,26
25,1,3,4,416,402,5
25,1,4,4,36,10,3
25,2,1,4,187,6,0
25,2,2,4,158,8,1
25,2,3,4,100,3,0
25,2,4,4,0,0,0
26,1,1,4,802,463,51
26,1,2,4,1105,541,15
26,1,3,4,344,249,10
26,1,4,4,62,4,1
26,2,1,4,281,6,0
26,2,2,4,200,4,0
26,2,3,4,107,3,0
26,2,4,4,3,0,0
27,1,1,4,681,1121,94
27,1,2,4,619,1315,47
27,1,3,4,216,445,15
27,1,4,4,20,4,0
27,2,1,4,124,4,0
