17,1,2,836,812,2,0,0,21,1,698,58,49,6,20,4,1,793
17,1,3,328,323,1,1,0,3,0,261,31,27,2,5,2,0,314
17,1,4,21,19,0,0,0,1,1,16,1,2,0,1,0,1,21
17,2,1,470,468,1,1,0,0,0,451,10,5,0,4,0,0,470
17,2,2,323,321,0,1,1,0,0,302,12,4,0,5,0,0,323
17,2,3,159,157,0,1,1,0,0,145,7,5,0,2,0,0,159
17,2,4,4,4,0,0,0,0,0,3,1,0,0,0,0,0,4
18,1,1,1024,761,20,14,3,212,14,749,15,77,101,18,47,17,726
18,1,2,1114,880,47,17,1,151,18,828,14,96,89,25,44,18,956
18,1,3,528,480,9,5,0,34,0,411,6,63,26,12,10,0,492
18,1,4,15,14,0,0,0,0,1,13,1,0,0,0,0,1,15
18,2,1,91,91,0,0,0,0,0,86,2,3,0,0,0,0,91
18,2,2,59,59,0,0,0,0,0,55,1,3,0,0,0,0,59
18,2,3,35,35,0,0,0,0,0,32,0,3,0,0,0,0,35
18,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,1,2141,1925,12,4,13,179,8,1732,69,108,109,43,66,14,1770
19,1,2,2472,2332,13,21,10,90,6,1950,78,212,122,70,34,6,2378
19,1,3,829,784,5,10,0,28,2,703,22,44,33,18,8,1,769
19,1,4,70,68,2,0,0,0,0,70,0,0,0,0,0,0,71
19,2,1,693,688,1,4,0,0,0,674,1,14,0,4,0,0,693
19,2,2,338,331,1,6,0,0,0,321,1,13,0,3,0,0,338
19,2,3,211,208,1,2,0,0,0,201,0,8,0,2,0,0,211
19,2,4,6,6,0,0,0,0,0,6,0,0,0,0,0,0,6
20,1,1,2836,2279,16,18,11,476,36,1623,72,344,403,138,220,36,1886
20,1,2,3244,2708,31,11,8,461,25,1766,65,504,466,194,221,28,2393
20,1,3,1282,1131,3,7,3,129,9,728,31,190,155,87,76,15,947
20,1,4,7,7,0,0,0,0,0,6,0,1,0,0,0,0,7
20,2,1,171,169,1,1,0,0,0,140,19,11,0,1,0,0,171
20,2,2,130,129,1,0,0,0,0,96,19,13,0,2,0,0,130
20,2,3,80,77,1,2,0,0,0,56,12,10,0,1,1,0,80
20,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,1,4043,3439,3,15,34,522,30,2936,188,287,341,136,140,15,3141
21,1,2,4143,3810,6,7,22,276,22,2853,192,428,334,203,122,11,3754
21,1,3,1902,1808,5,4,9,70,6,1410,89,194,102,77,27,3,1844
21,1,4,51,50,0,0,0,1,0,38,10,2,1,0,0,0,51
21,2,1,903,902,0,0,0,1,0,804,76,18,1,4,0,0,903
21,2,2,499,497,0,0,0,1,1,430,49,17,0,2,0,1,499
21,2,3,260,258,0,0,0,2,0,232,21,7,0,0,0,0,260
21,2,4,4,4,0,0,0,0,0,3,1,0,0,0,0,0,4
22,1,1,1195,932,11,11,2,222,17,849,59,82,117,32,39,17,623
22,1,2,1285,1167,17,9,1,86,5,958,72,88,69,64,25,9,1070
22,1,3,406,389,0,4,3,10,0,328,24,27,15,10,2,0,366
22,1,4,20,20,0,0,0,0,0,20,0,0,0,0,0,0,20
22,2,1,328,327,0,1,0,0,0,304,16,3,0,5,0,0,328
22,2,2,194,191,1,2,0,0,0,167,18,5,0,4,0,0,194
22,2,3,110,109,0,1,0,0,0,89,15,3,0,3,0,0,110
22,2,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
23,1,1,569,472,5,1,5,86,0,480,8,38,15,2,22,4,441
23,1,2,717,666,7,0,6,38,0,636,6,55,9,2,8,1,663
23,1,3,335,284,2,0,1,48,0,272,1,27,13,4,17,1,276
23,1,4,21,21,0,0,0,0,0,21,0,0,0,0,0,0,21
23,2,1,151,147,1,2,1,0,0,119,2,30,0,0,0,0,151
23,2,2,136,132,1,2,1,0,0,105,2,29,0,0,0,0,136
23,2,3,67,65,0,1,1,0,0,54,2,11,0,0,0,0,67
23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,1,2849,2245,11,12,4,546,31,1605,159,276,590,98,95,26,1916
24,1,2,3157,2708,27,13,8,377,24,1674,245,384,599,136,99,20,2470
24,1,3,1554,1464,16,3,3,65,3,902,127,188,236,71,29,1,1421
24,1,4,47,45,0,0,1,0,1,41,2,1,1,1,0,1,47
24,2,1,313,312,0,1,0,0,0,298,7,8,0,0,0,0,313
24,2,2,203,203,0,0,0,0,0,185,10,7,0,1,0,0,203
24,2,3,124,124,0,0,0,0,0,111,9,4,0,0,0,0,124
24,2,4,4,4,0,0,0,0,0,4,0,0,0,0,0,0,4
25,1,1,2173,1762,7,17,7,364,16,1630,35,167,152,54,125,10,1383
25,1,2,2488,2225,11,14,9,220,9,1888,46,239,146,79,83,7,2110
25,1,3,823,771,5,3,2,41,1,650,12,76,36,31,17,1,740
25,1,4,49,45,0,0,0,1,3,46,0,0,0,0,0,3,49
25,2,1,193,193,0,0,0,0,0,191,0,2,0,0,0,0,193
25,2,2,167,167,0,0,0,0,0,164,0,2,0,1,0,0,167
25,2,3,103,103,0,0,0,0,0,100,0,2,0,1,0,0,103
25,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,1,1316,1183,11,4,1,105,12,1126,31,57,24,10,58,10,1028
26,1,2,1661,1579,24,10,5,29,14,1439,38,114,12,19,25,14,1604
26,1,3,603,556,16,4,1,22,4,504,17,45,13,10,9,5,573
26,1,4,67,65,0,1,0,0,1,66,0,0,0,0,0,1,67
26,2,1,287,285,0,1,1,0,0,281,2,4,0,0,0,0,287
26,2,2,204,202,0,1,1,0,0,196,4,4,0,0,0,0,204
26,2,3,110,107,0,2,1,0,0,105,1,4,0,0,0,0,110
26,2,4,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3
27,1,1,1896,1770,4,11,2,87,22,1145,17,459,94,126,25,30,1485
27,1,2,1981,1905,7,4,4,53,8,1057,25,661,67,137,27,7,1824
27,1,3,676,653,2,3,4,11,3,405,6,188,20,42,12,3,634
27,1,4,24,24,0,0,0,0,0,23,0,1,0,0,0,0,24
27,2,1,128,125,0,2,1,0,0,107,0,11,0,10,0,0,128
27,2,2,100,98,0,1,1,0,0,83,0,11,0,6,0,0,100
27,2,3,72,69,0,3,0,0,0,61,0,8,0,3,0,0,72
27,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,1,1830,1563,7,8,2,232,18,1527,47,68,108,29,35,16,1301
28,1,2,2186,2055,13,11,5,94,8,1811,77,134,97,38,19,10,2023
28,1,3,610,600,0,5,1,3,1,507,30,39,22,10,1,1,599
28,1,4,62,60,0,0,0,1,1,59,0,1,0,0,1,1,62
28,2,1,514,508,0,3,3,0,0,509,0,2,0,3,0,0,514
28,2,2,288,285,0,2,1,0,0,284,0,2,0,2,0,0,288
28,2,3,149,149,0,0,0,0,0,144,0,4,0,1,0,0,149
28,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,1,685,632,1,0,1,46,5,625,21,20,5,2,9,3,483
29,1,2,670,637,1,1,1,27,3,619,23,16,4,1,6,1,592
29,1,3,315,308,1,1,0,3,2,283,13,11,2,3,2,1,288
29,1,4,21,21,0,0,0,0,0,20,1,0,0,0,0,0,21
29,2,1,178,176,0,1,0,1,0,175,3,0,0,0,0,0,178
29,2,2,123,121,0,1,0,1,0,121,0,2,0,0,0,0,123
29,2,3,55,54,0,1,0,0,0,53,0,2,0,0,0,0,55
29,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,1,7226,6138,11,22,48,936,71,4181,132,1073,1073,413,312,42,5266
30,1,2,9081,8342,19,20,59,605,36,4895,160,1859,1139,651,350,27,8141
30,1,3,3043,2814,3,8,21,181,16,1741,64,615,276,188,142,17,2886
30,1,4,118,111,0,0,0,6,1,107,0,5,0,3,2,1,119
30,2,1,607,605,0,2,0,0,0,573,3,29,1,1,0,0,607
30,2,2,371,368,0,1,1,1,0,341,3,27,0,0,0,0,371
30,2,3,265,261,0,2,1,0,1,244,6,13,0,1,0,1,265
30,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,1,959,860,4,3,1,84,7,806,4,97,20,3,21,8,692
31,1,2,1262,1199,4,1,0,54,4,991,2,217,19,10,21,2,1143
31,1,3,533,506,1,2,0,24,0,314,1,191,6,6,13,2,458
31,1,4,50,50,0,0,0,0,0,43,0,4,1,0,2,0,50
31,2,1,305,304,0,0,1,0,0,291,0,14,0,0,0,0,305
31,2,2,170,169,0,0,1,0,0,153,0,17,0,0,0,0,170
31,2,3,100,100,0,0,0,0,0,85,0,15,0,0,0,0,100
31,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,1,1664,1375,4,4,3,267,11,1323,45,97,110,39,43,7,1288
32,1,2,1823,1709,7,3,7,90,7,1428,59,159,106,47,21,3,1589
32,1,3,1105,1061,3,0,5,32,4,874,29,96,50,33,18,5,1041
32,1,4,38,37,0,0,0,1,0,36,2,0,0,0,0,0,38
32,2,1,70,69,0,1,0,0,0,67,3,0,0,0,0,0,70
32,2,2,78,77,0,1,0,0,0,73,4,0,0,1,0,0,78
32,2,3,50,49,0,1,0,0,0,46,3,0,0,1,0,0,50
32,2,4,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2
