24,2,6,1,13,10
24,3,1,1,61932,61801
24,3,2,1,11588,11015
24,3,3,1,34,37
24,4,1,1,1174,792
24,4,2,1,49,33
25,1,1,1,39053,38420
25,1,2,1,4,9
25,1,4,1,9764,9252
25,1,6,1,102,103
25,2,1,1,93497,90198
25,2,2,1,29959,27763
25,2,4,1,34946,33093
25,3,1,1,47296,46846
25,3,2,1,16608,15416
25,3,3,1,86,35
25,3,4,1,1157,1018
25,3,5,1,763,845
25,3,6,1,2085,2484
25,3,7,1,99,62
25,4,1,1,1093,747
25,4,2,1,56,35
25,4,4,1,77,47
25,4,6,1,51,24
26,1,1,1,39596,38731
26,1,2,1,451,363
26,1,4,1,581,652
26,1,5,1,419,432
26,1,6,1,97,85
26,1,7,1,409,354
26,2,1,1,105973,101464
26,2,2,1,37849,34722
26,2,4,1,2876,2813
26,2,5,1,2055,2019
26,2,6,1,33,38
26,2,7,1,28,31
26,3,1,1,53589,54232
26,3,2,1,20629,18883
26,3,3,1,51,26
26,3,4,1,66,73
26,3,5,1,1040,1087
26,3,6,1,239,248
26,4,1,1,1914,1194
26,4,2,1,71,35
26,4,6,1,275,144
27,1,1,1,56322,54845
27,1,2,1,1013,1054
27,1,4,1,4,4
27,1,6,1,78,68
27,2,1,1,125150,119861
27,2,2,1,14937,13974
27,2,4,1,533,518
27,2,5,1,619,624
27,2,7,1,30,22
27,3,1,1,53338,51600
27,3,2,1,11137,10087
27,3,5,1,619,618
27,4,1,1,672,456
27,4,6,1,43,7
28,1,1,1,40797,40409
28,1,2,1,6221,5787
28,1,4,1,1598,1442
28,1,6,1,643,636
28,1,7,1,113,121
28,2,1,1,106326,104037
28,2,2,1,46745,42699
28,2,3,1,207,305
28,2,4,1,26672,25540
28,2,5,1,772,720
28,2,6,1,96,55
28,2,7,1,141,127
28,3,1,1,59245,59987
28,3,2,1,21532,20276
28,3,3,1,291,216
28,3,4,1,165,126
28,3,7,1,398,422
28,4,1,1,142,82
28,4,2,1,117,82
28,4,3,1,14,48
28,4,6,1,1701,985
29,1,1,1,21482,21008
29,1,2,1,1119,1064
29,1,4,1,57,76
29,1,6,1,11,7
29,2,1,1,47448,45888
29,2,2,1,11429,10316
29,2,4,1,13691,12984
29,2,5,1,350,342
29,2,6,1,154,136
29,3,1,1,27814,27704
29,3,2,1,6941,6404
29,4,1,1,431,261
30,1,1,1,112080,110887
30,1,2,1,4259,4335
30,1,4,1,2389,2422
30,1,5,1,79,67
30,1,6,1,286,262
30,1,7,1,1076,1021
30,2,1,1,352119,336043
30,2,2,1,55529,50077
30,2,3,1,15,13
30,2,4,1,15539,14515
30,2,5,1,7029,6672
30,2,6,1,12339,11792
30,2,7,1,4838,4565
30,3,1,1,178198,175900
30,3,2,1,20314,19386
30,3,3,1,2730,2291
30,3,5,1,23,28
30,3,6,1,851,825
30,4,1,1,1459,976
30,4,2,1,271,152
30,4,4,1,159,101
30,4,5,1,60,39
30,4,6,1,32,18
31,1,1,1,33849,33315
31,1,2,1,126,125
31,1,4,1,264,227
31,1,6,1,1208,1181
31,2,1,1,88921,84905
31,2,2,1,21156,19430
31,2,3,1,174,234
31,2,4,1,2550,2313
31,2,5,1,143,114
31,2,6,1,494,414
31,3,1,1,32592,32330
31,3,2,1,14424,14040
31,3,3,1,1184,791
31,3,4,1,289,293
31,3,5,1,87,76
31,3,6,1,603,592
31,4,1,1,1041,758
31,4,2,1,330,226
31,4,4,1,36,17
31,4,6,1,63,69
32,1,1,1,35159,34405
32,1,2,1,4,1
32,1,4,1,141,134
32,1,6,1,1,1
32,2,1,1,72667,69486
32,2,2,1,7975,7168
32,2,4,1,11794,11710
32,2,5,1,646,588
32,2,6,1,259,244
32,3,1,1,41793,41735
32,3,2,1,2509,2408
32,3,4,1,18,26
32,3,6,1,73,85
32,3,7,1,7,2
32,4,1,1,626,468
32,4,2,1,31,14
32,4,4,1,0,0
1,1,1,2,3384,3189
1,1,2,2,0,0
1,1,5,2,0,0
1,2,1,2,7550,7193
1,2,2,2,0,0
1,2,5,2,0,0
1,3,1,2,2667,2672
1,3,2,2,84,150
1,3,5,2,0,0
1,4,1,2,33,20
1,4,2,2,0,0
1,4,5,2,0,0
2,1,1,2,8487,8231
2,1,2,2,0,0
2,1,4,2,15,23
2,1,5,2,17,13
2,1,6,2,0,0
2,2,1,2,19045,18161
2,2,2,2,3,3
2,2,4,2,179,158
2,2,5,2,47,48
2,2,6,2,158,126
2,3,1,2,8101,8000
2,3,2,2,16,8
2,3,3,2,0,0
2,3,4,2,79,77
2,3,5,2,0,0
2,3,6,2,116,104
2,4,1,2,43,27
2,4,2,2,0,0
2,4,4,2,0,0
2,4,5,2,0,0
2,4,6,2,0,0
2,4,7,2,16,4
3,1,1,2,1752,1752
3,1,2,2,0,0
3,1,4,2,14,11
3,1,5,2,0,0
3,1,6,2,0,0
3,2,1,2,3177,3203
3,2,2,2,0,0
3,2,3,2,0,0
3,2,4,2,0,0
3,2,5,2,0,0
3,2,6,2,0,0
3,3,1,2,1372,1405
3,3,2,2,0,0
3,3,3,2,0,0
3,3,4,2,0,0
3,3,5,2,0,0
3,3,6,2,0,0
3,4,1,2,0,0
3,4,2,2,0,0
3,4,6,2,0,0
3,4,7,2,0,0
4,1,1,2,1922,1869
4,1,2,2,0,0
4,1,6,2,0,0
4,2,1,2,4134,3931
4,2,2,2,0,0
4,2,3,2,0,0
4,2,4,2,0,0
4,2,5,2,0,0
4,2,6,2,0,0
4,3,1,2,2722,2664
4,3,2,2,23,18
4,3,3,2,0,0
4,3,6,2,0,0
4,4,1,2,0,0
4,4,2,2,0,0
4,4,5,2,0,0
4,4,6,2,0,0
4,4,7,2,0,0
5,1,1,2,10519,9965
5,1,2,2,4,7
5,1,4,2,0,0
5,2,1,2,19837,18914
5,2,2,2,0,0
5,2,5,2,0,0
5,3,1,2,9499,9831
5,3,2,2,0,0
5,3,3,2,0,0
5,3,4,2,0,0
5,4,1,2,20,25
5,4,2,2,0,0
5,4,6,2,28,27
6,1,1,2,1401,1279
6,1,2,2,0,0
6,1,4,2,0,0
6,2,1,2,3066,2947
6,2,2,2,34,28
6,2,3,2,0,0
6,2,4,2,0,0
6,2,5,2,0,0
6,3,1,2,958,1013
6,3,2,2,0,0
6,3,3,2,0,0
6,3,4,2,0,0
6,3,6,2,0,0
6,4,1,2,0,0
6,4,2,2,0,0
7,1,1,2,4610,4604
7,2,1,2,9478,9166
7,2,2,2,72,69
7,2,3,2,0,0
7,2,4,2,0,0
7,2,6,2,0,0
7,3,1,2,3421,3530
7,3,2,2,231,304
7,3,3,2,0,0
7,3,4,2,0,0
7,3,6,2,0,0
7,4,1,2,0,0
7,4,2,2,0,0
8,1,1,2,6243,6119
8,1,2,2,99,103
8,1,4,2,68,49
8,1,5,2,0,0
8,1,6,2,0,0
8,2,1,2,15163,14670
8,2,2,2,64,80
8,2,3,2,0,0
8,2,4,2,99,107
8,2,5,2,0,0
8,2,6,2,220,249
8,2,7,2,56,54
8,3,1,2,5458,5670
8,3,2,2,62,63
8,3,3,2,0,0
8,3,4,2,55,59
8,3,6,2,374,350
8,4,1,2,20,10
8,4,2,2,0,0
9,1,1,2,44518,43470
9,1,2,2,335,351
9,1,4,2,454,434
9,1,5,2,248,229
9,1,6,2,8,3
9,1,7,2,0,0
9,2,1,2,87151,85963
9,2,2,2,682,721
9,2,3,2,3,0
9,2,4,2,0,0
9,2,5,2,144,160
9,2,6,2,0,0
9,2,7,2,0,0
9,3,1,2,34867,34391
9,3,2,2,948,774
9,3,3,2,25,4
9,3,4,2,320,352
9,3,5,2,20,16
9,3,6,2,0,61
9,3,7,2,26,16
9,4,1,2,136,76
9,4,2,2,0,0
9,4,4,2,33,25
9,4,5,2,0,0
10,1,1,2,3247,3087
10,1,2,2,0,0
10,1,3,2,0,0
10,1,4,2,41,37
10,1,6,2,14,15
10,2,1,2,5500,5352
10,2,2,2,0,0
10,2,3,2,0,0
10,2,4,2,0,0
10,2,5,2,0,0
10,2,6,2,0,0
10,2,7,2,0,0
10,3,1,2,2722,2895
10,3,2,2,0,0
10,3,3,2,0,0
10,3,4,2,0,0
10,3,6,2,0,0
10,4,1,2,0,0
10,4,2,2,0,0
10,4,6,2,0,0
11,1,1,2,16973,16319
11,1,2,2,339,308
11,1,4,2,1,4
11,2,1,2,34526,33719
11,2,2,2,225,205
11,2,3,2,0,0
11,2,4,2,0,0
11,2,5,2,0,0
11,2,6,2,0,0
11,3,1,2,15599,16146
11,3,2,2,408,453
11,3,3,2,0,0
11,3,4,2,0,0
11,3,6,2,140,146
11,4,1,2,0,0
11,4,2,2,0,0
12,1,1,2,3569,3553
12,1,2,2,0,0
12,1,4,2,0,0
12,1,5,2,0,0
12,1,6,2,29,28
12,1,7,2,7,6
12,2,1,2,7158,6964
12,2,2,2,0,0
12,2,3,2,5,17
12,2,4,2,0,0
12,2,5,2,0,0
12,2,6,2,0,0
12,2,7,2,20,12
12,3,1,2,3241,3281
12,3,2,2,91,98
12,3,3,2,147,130
12,3,6,2,0,0
12,4,1,2,0,0
12,4,2,2,0,0
12,4,4,2,0,0
12,4,5,2,0,0
12,4,6,2,0,0
12,4,7,2,0,0
13,1,1,2,6405,6049
13,1,2,2,0,0
13,1,3,2,0,0
13,1,4,2,591,526
13,1,7,2,0,0
13,2,1,2,13979,13205
13,2,2,2,0,0
13,2,3,2,0,0
13,2,4,2,37,0
13,2,5,2,0,0
13,2,6,2,0,0
13,3,1,2,4707,4837
13,3,2,2,15,17
13,3,3,2,0,0
13,3,4,2,108,1
13,4,1,2,0,0
13,4,2,2,0,0
13,4,5,2,0,0
14,1,1,2,26740,25779
14,1,2,2,404,353
14,1,3,2,0,0
14,1,4,2,0,0
14,1,5,2,0,0
14,1,6,2,305,331
14,2,1,2,53240,50681
14,2,2,2,530,532
14,2,3,2,0,0
14,2,4,2,0,0
14,2,5,2,0,0
14,2,6,2,364,335
14,2,7,2,0,0
14,3,1,2,20775,19907
14,3,2,2,736,815
14,3,3,2,12,13
14,3,5,2,13,1
14,3,6,2,574,538
14,4,1,2,392,241
14,4,2,2,0,0
15,1,1,2,58926,57615
15,1,2,2,535,524
15,1,4,2,4,7
15,1,5,2,0,0
15,1,6,2,58,63
15,1,7,2,0,0
15,2,1,2,84353,80438
15,2,2,2,631,583
15,2,3,2,0,0
15,2,4,2,0,0
15,2,5,2,0,0
15,2,6,2,144,146
15,3,1,2,31548,32745
15,3,2,2,530,548
15,3,3,2,0,0
15,3,4,2,0,0
15,3,5,2,0,0
15,3,6,2,55,78
15,4,1,2,0,0
15,4,2,2,0,0
15,4,4,2,0,0
15,4,6,2,0,0
16,1,1,2,9047,8974
16,1,2,2,117,136
16,1,4,2,0,0
16,1,6,2,0,0
16,1,7,2,0,0
16,2,1,2,26735,26061
16,2,2,2,809,814
16,2,3,2,0,0
16,2,4,2,0,0
16,2,6,2,0,0
16,2,7,2,0,0
16,3,1,2,9544,9969
16,3,2,2,398,411
16,3,3,2,0,0
16,3,6,2,233,202
16,3,7,2,0,0
16,4,1,2,0,0
16,4,2,2,0,0
16,4,6,2,0,0
17,1,1,2,6922,6755
17,1,2,2,0,0
17,1,4,2,6,3
17,1,6,2,403,406
17,2,1,2,12809,12043
17,2,2,2,0,0
17,2,3,2,0,0
17,2,4,2,0,0
17,2,5,2,0,0
17,2,6,2,0,0
17,3,1,2,5738,5508
17,3,2,2,0,0
17,3,3,2,0,0
17,3,4,2,0,0
17,3,6,2,0,0
17,4,1,2,39,17
18,1,1,2,2103,1956
18,1,2,2,0,0
18,1,4,2,0,0
18,1,5,2,0,0
18,1,7,2,0,0
18,2,1,2,4206,3880
18,2,2,2,0,0
18,2,3,2,0,0
18,2,4,2,0,0
18,2,5,2,0,0
18,2,6,2,0,0
18,2,7,2,0,0
18,3,1,2,1501,1520
18,3,2,2,0,0
18,3,3,2,0,0
18,4,1,2,0,0
18,4,2,2,0,0
19,1,1,2,20609,19739
19,1,2,2,296,268
19,1,4,2,0,0
19,1,5,2,44,37
19,1,6,2,109,108
19,1,7,2,0,0
19,2,1,2,34364,33279
19,2,2,2,160,167
19,2,4,2,208,185
19,2,5,2,530,481
19,2,6,2,201,218
19,2,7,2,0,0
19,3,1,2,14246,14306
19,3,2,2,9,34
19,3,3,2,0,0
19,3,4,2,0,0
19,3,5,2,271,281
19,3,6,2,114,116
19,3,7,2,0,0
19,4,1,2,144,95
19,4,2,2,0,0
19,4,4,2,0,0
19,4,6,2,31,17
20,1,1,2,4208,4102
20,1,2,2,0,0
20,1,3,2,0,0
20,1,6,2,25,22
20,2,1,2,9079,8636
20,2,2,2,41,29
20,2,3,2,0,0
20,2,4,2,0,0
20,2,5,2,0,0
20,2,6,2,0,0
20,3,1,2,3589,3585
20,3,2,2,50,58
20,3,3,2,0,0
20,4,1,2,0,0
20,4,2,2,0,0
21,1,1,2,22186,21521
21,1,2,2,78,77
21,1,4,2,0,0
21,1,6,2,0,0
21,2,1,2,35577,33557
21,2,2,2,28,37
21,2,3,2,0,0
21,2,6,2,29,24
21,3,1,2,12983,12796
21,3,2,2,279,277
21,3,3,2,0,0
21,3,4,2,0,0
21,3,5,2,0,0
21,3,6,2,12,19
21,3,7,2,0,0
21,4,1,2,85,59
21,4,2,2,0,0
21,4,6,2,0,0
22,1,1,2,8524,8086
22,1,2,2,34,31
22,1,6,2,65,70
22,2,1,2,18775,18237
22,2,2,2,240,245
22,3,1,2,7624,7895
22,3,2,2,175,178
22,4,1,2,17,19
22,4,2,2,0,0
22,4,6,2,0,0
23,1,1,2,4135,4056
23,1,2,2,0,0
23,1,6,2,0,0
23,2,1,2,9970,9782
23,2,2,2,0,0
23,2,4,2,0,0
23,2,6,2,0,0
23,3,1,2,3735,3689
23,3,2,2,117,130
23,3,6,2,0,0
23,4,1,2,0,0
23,4,2,2,0,0
23,4,6,2,0,0
24,1,1,2,6668,6439
24,1,2,2,0,0
24,2,1,2,14490,14159
24,2,2,2,0,0
24,2,3,2,0,0
24,2,4,2,4,2
24,2,5,2,0,0
24,2,6,2,0,0
24,3,1,2,5777,5833
24,3,2,2,47,67
24,3,3,2,99,102
24,4,1,2,139,92
24,4,2,2,14,8
25,1,1,2,6263,6301
25,1,2,2,0,0
25,1,4,2,0,0
25,1,6,2,0,0
25,2,1,2,15964,15414
25,2,2,2,0,90
25,2,4,2,0,0
25,3,1,2,6279,6418
25,3,2,2,96,81
25,3,3,2,0,0
25,3,4,2,0,0
25,3,5,2,0,0
25,3,6,2,189,103
25,3,7,2,0,0
25,4,1,2,0,0
25,4,2,2,0,0
25,4,4,2,0,0
25,4,6,2,0,0
26,1,1,2,7394,7042
26,1,2,2,0,0
26,1,4,2,18,12
26,1,5,2,0,0
26,1,6,2,0,0
26,1,7,2,0,0
26,2,1,2,17124,16624
26,2,2,2,0,20
26,2,4,2,0,0
26,2,5,2,0,0
26,2,6,2,0,0
26,2,7,2,0,0
26,3,1,2,7876,7979
26,3,2,2,170,169
26,3,3,2,0,0
26,3,4,2,0,0
26,3,5,2,0,0
26,3,6,2,0,0
26,4,1,2,67,23
26,4,2,2,0,0
26,4,6,2,0,0
27,1,1,2,4069,3868
27,1,2,2,0,0
27,1,4,2,0,0
27,1,6,2,0,0
27,2,1,2,8675,8353
27,2,2,2,0,0
27,2,4,2,0,0
27,2,5,2,0,0
27,2,7,2,0,0
27,3,1,2,3740,3829
27,3,2,2,229,213
27,3,5,2,0,0
27,4,1,2,0,0
27,4,6,2,0,0
28,1,1,2,9699,9470
28,1,2,2,12,4
28,1,4,2,859,878
28,1,6,2,275,280
28,1,7,2,0,0
28,2,1,2,15307,14454
28,2,2,2,103,94
28,2,3,2,0,0
28,2,4,2,0,0
28,2,5,2,0,0
28,2,6,2,0,0
28,2,7,2,0,0
28,3,1,2,6784,6799
28,3,2,2,24,27
28,3,3,2,0,0
28,3,4,2,0,0
28,3,7,2,0,0
28,4,1,2,0,0
28,4,2,2,0,0
28,4,3,2,0,0
28,4,6,2,0,0
29,1,1,2,3748,3591
29,1,2,2,0,0
29,1,4,2,0,0
29,1,6,2,0,0
29,2,1,2,6941,6628
29,2,2,2,13,11
29,2,4,2,27,32
29,2,5,2,0,0
29,2,6,2,0,0
29,3,1,2,2234,2283
29,3,2,2,38,34
29,4,1,2,0,0
30,1,1,2,14250,13626
30,1,2,2,38,44
30,1,4,2,127,112
30,1,5,2,53,37
30,1,6,2,0,0
30,1,7,2,0,0
30,2,1,2,25459,24522
30,2,2,2,343,360
30,2,3,2,0,0
30,2,4,2,0,0
30,2,5,2,0,0
30,2,6,2,0,0
30,2,7,2,0,0
30,3,1,2,12367,12979
30,3,2,2,697,657
30,3,3,2,0,0
30,3,5,2,0,0
30,3,6,2,0,0
30,4,1,2,0,0
30,4,2,2,0,0
30,4,4,2,0,0
30,4,5,2,0,0
30,4,6,2,0,0
31,1,1,2,6898,6660
31,1,2,2,78,75
31,1,4,2,0,0
31,1,6,2,0,0
31,2,1,2,10478,10228
31,2,2,2,19,6
31,2,3,2,0,0
31,2,4,2,0,0
31,2,5,2,0,0
31,2,6,2,0,0
31,3,1,2,4997,5024
31,3,2,2,31,24
