6,2,1,462,383,78,1,0,0,0,462,461,0,0,0,1,0,440,2,12,3,5,0,0,459
6,2,2,3,2,1,0,0,0,0,3,2,1,0,0,0,0,2,0,0,1,0,0,0,3
6,2,3,35,17,11,6,0,0,1,34,22,1,0,0,11,0,12,0,12,3,3,4,0,29
6,3,1,81,63,18,0,0,0,0,81,80,0,0,0,0,1,78,0,1,0,1,0,1,79
6,3,4,24,18,6,0,0,0,0,24,24,0,0,0,0,0,21,0,3,0,0,0,0,24
6,3,5,55,47,8,0,0,0,0,55,55,0,0,0,0,0,50,1,1,0,2,1,0,54
6,3,6,6,6,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,0,0,0,6
6,3,3,4,3,1,0,0,0,0,4,3,0,0,0,1,0,2,0,0,1,0,1,0,3
7,1,1,1131,603,503,23,1,1,0,1129,994,0,1,9,119,6,770,37,166,59,44,47,6,1091
7,1,2,495,239,215,40,0,1,0,494,339,2,1,5,142,5,233,6,61,65,41,83,5,458
7,1,3,2828,1875,473,311,5,13,151,2659,1530,36,40,0,944,109,893,59,342,762,164,351,88,2117
7,2,1,965,566,391,7,0,1,0,964,907,0,2,2,50,3,599,36,180,66,49,31,3,941
7,2,2,657,340,289,28,0,0,0,657,524,5,1,5,121,1,291,15,100,102,53,95,1,629
7,2,3,2154,1444,338,255,2,11,104,2037,1029,40,36,0,843,89,479,46,268,691,140,343,70,1683
7,3,1,150,88,60,2,0,0,0,150,147,0,1,0,0,2,104,5,32,1,3,3,2,144
7,3,4,41,23,17,1,0,0,0,41,37,0,0,0,3,1,31,0,4,3,2,0,1,40
7,3,5,332,173,139,15,0,5,0,327,301,0,0,2,23,1,193,4,52,28,27,22,1,320
7,3,6,5,1,4,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,5
7,3,3,318,213,58,34,1,0,12,305,212,7,5,0,71,10,88,9,41,89,34,40,4,261
8,1,1,1620,987,621,7,5,0,0,1615,1522,5,2,2,84,0,1464,28,59,17,20,27,0,1576
8,1,2,178,77,93,2,6,0,0,172,58,2,1,2,107,2,55,7,37,33,6,32,2,164
8,1,3,552,396,112,16,0,12,16,524,189,17,3,0,291,24,198,6,98,114,21,75,12,412
8,2,1,2108,1412,687,3,6,0,0,2102,1921,39,6,3,133,0,1785,35,125,81,42,34,0,2077
8,2,2,345,158,174,5,7,1,0,337,128,18,0,0,188,3,89,8,100,68,25,44,3,330
8,2,3,344,237,62,13,1,14,17,312,66,17,2,1,208,18,55,2,87,91,23,49,5,262
8,3,1,343,207,134,1,1,0,0,342,340,0,1,0,1,0,322,2,9,3,6,0,0,329
8,3,4,128,95,32,0,1,0,0,127,124,0,0,1,2,0,114,0,10,1,1,1,0,125
8,3,5,335,199,131,1,1,3,0,331,261,32,3,1,33,1,203,7,47,31,17,25,1,321
8,3,6,9,5,4,0,0,0,0,9,8,0,0,0,1,0,8,0,0,0,0,1,0,9
8,3,3,106,66,31,5,0,2,2,102,22,4,0,0,72,4,18,1,27,36,4,15,1,76
9,1,1,3326,1627,1692,7,0,0,0,3326,3311,3,1,9,0,2,3212,83,5,1,21,2,2,3280
9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,1,3301,2387,912,2,0,0,0,3301,3285,1,1,11,0,3,3168,112,1,2,15,0,3,3256
9,2,2,5,3,2,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,5
9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,3,1,1054,763,287,4,0,0,0,1054,1040,0,4,4,0,6,1017,29,0,0,2,0,6,1040
9,3,4,236,190,46,0,0,0,0,236,234,0,2,0,0,0,227,9,0,0,0,0,0,234
9,3,5,48,27,21,0,0,0,0,48,46,0,0,0,0,2,44,1,0,0,1,0,2,46
9,3,6,82,58,24,0,0,0,0,82,79,0,0,2,0,1,79,2,0,0,0,0,1,81
9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,1,1141,767,370,4,0,0,0,1141,1030,13,3,2,88,5,995,17,65,27,19,13,5,1123
10,1,2,77,26,39,11,0,1,0,76,26,8,0,0,42,0,18,0,9,28,4,17,0,69
10,1,3,513,376,90,19,1,2,25,485,179,23,9,0,248,26,162,5,72,149,15,56,26,399
10,2,1,1872,1323,548,1,0,0,0,1872,1623,162,12,5,65,5,1378,23,230,134,78,24,5,1849
10,2,2,171,62,101,7,1,0,0,170,36,31,1,0,102,0,21,0,23,85,11,30,0,164
10,2,3,446,308,85,26,0,3,24,419,72,33,8,0,281,25,41,3,82,189,16,69,19,342
10,3,1,171,129,41,1,0,0,0,171,168,0,0,0,3,0,159,5,4,1,2,0,0,169
10,3,4,103,78,25,0,0,0,0,103,102,0,0,0,1,0,93,1,7,1,1,0,0,101
10,3,5,551,367,183,1,0,0,0,551,472,54,3,1,21,0,352,19,94,48,23,15,0,541
10,3,6,3,2,1,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3
10,3,3,96,74,14,5,0,0,3,93,22,6,1,0,56,8,15,3,11,41,3,12,8,75
11,1,1,3834,2669,1143,11,11,0,0,3823,3542,2,5,20,252,2,3105,144,392,58,105,17,2,3729
11,1,2,7,3,4,0,0,0,0,7,6,0,0,0,1,0,5,0,1,1,0,0,0,7
11,1,3,676,527,88,10,4,0,47,625,334,3,9,0,247,32,321,50,59,123,7,36,29,537
11,2,1,4313,3302,1001,4,6,0,0,4307,4253,6,10,7,30,1,3413,212,476,71,121,13,1,4231
11,2,2,11,6,4,0,1,0,0,10,10,0,0,0,0,0,9,1,0,0,0,0,0,10
11,2,3,356,277,48,4,7,0,20,329,194,8,4,0,111,12,116,37,39,99,3,26,9,293
11,3,1,489,348,136,2,3,0,0,486,481,1,2,0,2,0,429,23,25,5,3,1,0,471
11,3,4,111,92,18,0,1,0,0,110,106,0,2,2,0,0,95,2,12,0,1,0,0,107
11,3,5,1056,841,207,3,5,0,0,1051,1038,0,0,2,10,1,742,77,153,17,54,7,1,1027
11,3,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
11,3,3,105,73,27,2,1,0,2,102,70,3,2,0,26,1,31,19,8,33,2,8,1,90
12,1,1,2246,1488,740,14,1,3,0,2242,2118,1,6,9,105,3,1281,230,255,272,128,73,3,2202
12,1,2,640,363,235,36,0,6,0,634,498,0,1,5,128,2,244,33,54,143,26,132,2,619
12,1,3,851,567,138,88,3,6,49,793,379,18,20,0,347,29,144,9,101,288,56,160,35,618
12,2,1,2924,2010,890,20,1,3,0,2920,2773,6,5,4,130,2,1447,230,496,394,208,143,2,2892
12,2,2,671,394,250,26,0,1,0,670,558,0,3,0,108,1,254,28,69,162,45,111,1,656
12,2,3,682,444,100,82,2,6,48,626,245,25,15,0,317,24,64,7,66,272,54,130,33,495
12,3,1,287,195,89,3,0,0,0,287,280,0,1,1,5,0,198,27,49,5,6,2,0,280
12,3,4,296,184,106,6,0,0,0,296,275,1,4,0,16,0,142,22,82,17,24,9,0,292
12,3,5,905,563,315,23,1,3,0,901,810,1,6,6,72,6,320,55,143,190,103,84,6,872
12,3,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
12,3,3,297,176,62,47,0,0,12,285,183,8,7,1,72,14,65,3,40,90,18,55,14,218
13,1,1,1387,1012,373,0,2,0,0,1385,1334,1,3,8,38,1,1268,39,30,19,24,4,1,1374
13,1,2,484,431,52,1,0,0,0,484,451,0,0,4,29,0,320,17,38,80,10,19,0,482
13,1,3,1442,1214,158,35,1,1,33,1407,945,17,14,1,394,36,857,67,128,225,16,86,28,1157
13,2,1,2140,1698,439,2,1,0,0,2139,2087,3,3,8,37,1,1766,86,128,67,73,18,1,2115
13,2,2,607,533,72,2,0,0,0,607,581,2,1,0,23,0,335,43,78,97,21,33,0,603
13,2,3,512,431,44,19,1,1,16,494,308,16,0,0,161,9,254,31,60,90,7,41,11,417
13,3,1,280,226,54,0,0,0,0,280,275,0,1,0,4,0,253,9,15,0,3,0,0,279
13,3,4,82,67,15,0,0,0,0,82,81,0,0,0,0,1,75,2,2,0,2,0,1,81
13,3,5,750,623,125,2,0,0,0,750,731,0,0,4,14,1,515,37,83,52,52,10,1,745
13,3,6,2,1,1,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2
13,3,3,131,97,28,5,0,0,1,130,84,2,1,0,38,5,68,4,12,27,1,14,4,108
14,1,1,4282,2499,1754,27,2,0,0,4280,4121,4,7,16,111,21,3917,98,140,34,55,15,21,4212
14,1,2,65,44,16,2,3,0,0,62,37,0,1,0,24,0,39,0,1,15,3,4,0,59
14,1,3,974,657,231,51,1,9,25,939,507,5,8,1,393,25,442,43,152,174,22,85,21,777
14,2,1,5404,3713,1669,17,5,0,0,5399,5256,11,10,18,98,6,4509,155,392,114,196,27,6,5349
14,2,2,118,87,26,2,3,0,0,115,73,4,2,2,34,0,54,1,7,21,17,15,0,114
14,2,3,380,243,97,22,2,5,11,362,159,4,1,0,194,4,113,18,68,93,14,52,4,303
14,3,1,863,542,311,6,4,0,0,859,846,1,3,3,1,5,799,14,34,2,4,1,5,844
14,3,4,316,236,78,2,0,0,0,316,303,0,2,5,0,6,280,6,20,2,2,0,6,305
14,3,5,608,435,156,17,0,0,0,608,600,2,0,3,3,0,488,22,48,18,29,3,0,599
14,3,6,9,5,4,0,0,0,0,9,9,0,0,0,0,0,9,0,0,0,0,0,0,9
14,3,3,226,150,53,16,1,1,5,219,126,5,5,0,71,12,91,8,33,47,7,25,8,191
15,1,1,7050,4500,2529,19,1,1,0,7048,6401,3,10,174,449,11,6149,414,275,74,91,34,11,6962
15,1,2,294,218,72,4,0,0,0,294,240,0,2,5,46,1,223,18,21,18,4,9,1,290
15,1,3,685,503,106,25,20,6,25,634,333,5,8,0,257,31,282,59,79,118,7,63,26,528
15,2,1,7332,5367,1953,11,1,0,0,7331,6937,5,10,106,262,11,6124,537,395,117,106,41,11,7257
15,2,2,169,132,37,0,0,0,0,169,150,0,1,2,15,1,102,20,23,16,2,5,1,166
15,2,3,305,201,52,14,21,2,15,267,131,6,2,0,120,8,88,45,39,56,4,29,6,229
15,3,1,2157,1583,566,8,0,0,0,2157,2078,2,5,22,47,3,1904,143,85,6,13,3,3,2131
15,3,4,458,339,117,2,0,0,0,458,431,0,2,11,14,0,396,34,11,1,12,4,0,456
15,3,5,1014,730,279,5,0,0,0,1014,951,0,2,19,42,0,757,113,76,24,25,19,0,1010
15,3,6,6,6,0,0,0,0,0,6,6,0,0,0,0,0,6,0,0,0,0,0,0,6
15,3,3,114,82,19,5,1,0,7,106,76,0,1,0,25,4,41,14,12,28,2,8,1,88
16,1,1,1220,696,512,11,0,1,0,1219,1178,1,1,2,35,2,1054,29,87,11,24,12,2,1196
16,1,2,27,6,15,5,0,1,0,26,16,0,1,0,9,0,10,1,2,8,1,4,0,25
16,1,3,1055,812,158,59,1,6,19,1029,486,7,18,1,488,29,393,23,136,238,50,165,24,892
16,2,1,1518,998,514,5,0,1,0,1517,1473,8,2,3,31,0,1157,43,177,47,69,24,0,1490
16,2,2,27,3,22,2,0,0,0,27,22,0,1,0,4,0,8,0,5,8,5,1,0,26
16,2,3,542,397,76,49,0,7,13,522,160,14,16,0,314,18,100,7,67,187,33,111,17,439
16,3,1,248,145,99,4,0,0,0,248,243,0,3,0,2,0,211,16,14,2,4,1,0,242
16,3,4,79,47,30,2,0,0,0,79,79,0,0,0,0,0,65,2,8,0,3,1,0,76
16,3,5,336,247,87,2,0,0,0,336,323,0,0,2,8,3,223,17,44,16,26,7,3,327
16,3,6,17,10,7,0,0,0,0,17,17,0,0,0,0,0,16,0,0,0,1,0,0,16
16,3,3,163,94,45,17,0,1,6,156,76,5,2,1,68,4,31,0,33,37,16,35,4,129
17,1,1,1084,666,417,1,0,0,0,1084,1067,1,1,2,10,3,989,44,29,4,11,4,3,1070
17,1,2,18,14,4,0,0,0,0,18,14,0,0,0,4,0,17,1,0,0,0,0,0,18
17,1,3,95,79,9,6,0,0,1,94,71,2,1,0,18,2,50,25,3,8,2,4,2,90
17,2,1,1100,783,312,5,0,0,0,1100,1090,0,1,1,8,0,965,58,52,1,23,1,0,1088
17,2,2,16,13,1,2,0,0,0,16,13,0,0,0,3,0,13,2,0,0,0,1,0,16
17,2,3,43,35,4,4,0,0,0,43,30,2,0,0,10,1,22,10,1,5,2,2,1,42
17,3,1,252,171,81,0,0,0,0,252,249,0,1,1,1,0,232,10,7,0,3,0,0,251
17,3,4,68,48,20,0,0,0,0,68,67,0,1,0,0,0,57,2,8,0,1,0,0,68
17,3,5,150,122,27,1,0,0,0,150,148,0,0,0,2,0,109,23,16,0,2,0,0,149
17,3,6,3,3,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,1,0,3
17,3,3,14,12,2,0,0,0,0,14,13,1,0,0,0,0,6,3,1,2,1,1,0,14
18,1,1,718,572,140,3,3,0,0,715,686,0,2,2,21,4,642,8,43,12,3,3,4,707
18,1,2,99,76,22,0,1,0,0,98,47,6,5,1,38,1,68,2,4,16,2,5,1,96
18,1,3,315,218,57,27,0,3,10,302,119,14,7,0,153,9,125,7,33,73,13,39,12,229
18,2,1,857,736,119,0,2,0,0,855,829,4,1,1,10,10,733,13,76,13,7,3,10,843
18,2,2,158,116,32,8,2,0,0,156,62,25,11,0,57,1,97,1,6,26,8,17,1,151
18,2,3,176,106,36,20,0,3,11,162,48,18,5,0,84,7,53,1,17,50,10,24,7,131
18,3,1,137,106,30,1,0,0,0,137,133,0,0,0,4,0,117,4,14,0,0,2,0,137
18,3,4,91,78,12,0,1,0,0,90,87,0,2,0,1,0,72,1,15,1,1,0,0,90
18,3,5,294,254,39,1,0,0,0,294,278,7,1,0,8,0,237,1,32,10,10,4,0,294
18,3,6,5,4,1,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,5
18,3,3,40,26,5,6,0,0,3,37,12,2,2,0,21,0,12,0,5,15,1,4,0,28
19,1,1,2462,1465,989,7,1,0,0,2461,2394,6,5,13,41,2,2276,26,63,49,30,15,2,2417
19,1,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
19,1,3,384,275,76,21,1,0,11,372,218,7,3,0,138,6,129,44,59,60,17,51,12,302
19,2,1,2714,1917,797,0,0,0,0,2714,2626,10,27,10,37,4,2249,70,210,96,68,17,4,2682
19,2,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2
19,2,3,95,71,12,11,0,0,1,94,35,4,0,0,53,2,20,9,15,26,5,17,2,83
19,3,1,680,490,188,1,1,0,0,679,668,2,8,0,1,0,648,3,17,3,8,0,0,676
19,3,4,193,125,67,0,1,0,0,192,189,0,2,0,1,0,179,2,9,1,1,0,0,190
19,3,5,83,57,26,0,0,0,0,83,81,1,0,0,1,0,37,12,15,12,6,1,0,82
19,3,6,24,21,3,0,0,0,0,24,24,0,0,0,0,0,24,0,0,0,0,0,0,24
19,3,3,65,46,11,5,0,0,3,62,30,3,2,0,25,2,16,5,11,17,5,7,1,54
20,1,1,1243,786,442,15,0,0,0,1243,1158,1,3,5,76,0,919,47,125,84,39,29,0,1202
20,1,2,814,561,236,16,0,1,0,813,709,1,1,5,95,2,511,8,84,99,47,62,2,789
20,1,3,1001,684,163,104,1,4,45,951,581,15,15,1,305,34,333,36,146,220,53,129,34,801
20,2,1,1637,1119,512,6,0,0,0,1637,1591,2,0,4,39,1,1167,40,238,100,63,28,1,1605
20,2,2,886,635,238,12,0,1,0,885,810,5,3,4,62,1,476,11,119,138,78,62,1,856
20,2,3,894,625,127,100,0,6,36,852,436,25,8,0,360,23,219,33,160,228,55,131,26,751
20,3,1,163,94,68,1,0,0,0,163,157,1,2,0,3,0,116,13,25,3,4,2,0,157
20,3,4,73,58,14,1,0,0,0,73,69,0,0,1,3,0,54,3,9,1,6,0,0,71
20,3,5,789,547,232,10,0,0,0,789,739,0,4,2,42,2,495,15,106,83,53,35,2,763
20,3,6,2,1,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,0,0,2
20,3,3,348,223,67,45,0,2,11,335,241,3,3,0,81,7,118,12,60,68,24,40,13,284
21,1,1,3108,1971,1127,8,2,0,0,3106,2985,0,3,12,103,3,2633,211,155,48,42,14,3,3068
21,1,2,936,642,285,9,0,0,0,936,789,0,0,22,125,0,647,23,70,89,73,34,0,919
21,1,3,927,701,139,64,0,1,22,904,567,3,12,0,295,27,460,30,80,205,25,92,12,763
21,2,1,3529,2536,987,6,0,0,0,3529,3415,3,5,12,86,8,2741,206,326,115,103,30,8,3487
21,2,2,724,506,215,3,0,0,0,724,660,0,0,9,55,0,389,17,87,100,92,39,0,718
21,2,3,404,311,45,33,0,1,14,389,232,3,2,1,136,15,153,18,32,119,10,53,4,336
21,3,1,523,368,154,1,0,0,0,523,511,0,2,1,7,2,435,42,35,3,5,1,2,515
21,3,4,162,115,45,1,1,0,0,161,150,0,0,0,11,0,124,12,17,4,1,3,0,159
21,3,5,1400,1007,383,9,1,0,0,1399,1348,4,2,8,37,0,1042,50,142,78,70,17,0,1384
21,3,6,19,12,6,1,0,0,0,19,18,0,0,0,1,0,17,0,0,0,0,2,0,16
21,3,3,62,47,10,3,0,1,1,60,39,1,0,0,16,4,24,6,7,17,1,4,1,51
22,1,1,866,598,268,0,0,0,0,866,856,2,1,2,3,2,781,29,31,2,18,3,2,857
22,1,2,85,78,7,0,0,0,0,85,81,2,0,0,0,2,75,1,3,3,0,1,2,83
22,1,3,599,491,71,10,1,3,23,572,322,7,11,0,219,13,297,45,51,112,19,35,13,496
22,2,1,1189,970,219,0,0,0,0,1189,1175,4,5,1,4,0,990,57,63,17,58,4,0,1173
22,2,2,75,66,9,0,0,0,0,75,71,0,0,0,3,1,56,4,5,2,5,2,1,74
22,2,3,237,183,24,8,1,3,18,215,112,14,6,0,79,4,79,29,25,50,5,19,8,189
22,3,1,189,140,49,0,0,0,0,189,187,0,1,1,0,0,167,16,3,0,3,0,0,186
22,3,4,52,37,15,0,0,0,0,52,51,0,1,0,0,0,46,0,5,1,0,0,0,52
22,3,5,235,203,32,0,0,0,0,235,230,0,2,2,1,0,186,20,15,4,9,1,0,234
22,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,3,42,35,5,0,0,1,1,40,30,0,1,0,9,0,18,3,7,10,1,1,0,37
23,1,1,498,340,154,3,1,0,0,497,480,1,3,4,9,0,445,6,44,1,1,0,0,490
23,1,2,94,65,29,0,0,0,0,94,82,0,0,2,10,0,89,0,0,0,0,5,0,92
23,1,3,131,109,13,7,1,0,1,129,57,5,0,0,67,0,65,4,24,14,1,17,4,107
23,2,1,725,532,188,4,1,0,0,724,706,1,2,7,8,0,650,5,63,2,2,2,0,704
23,2,2,74,50,24,0,0,0,0,74,70,1,0,0,3,0,69,1,3,0,0,1,0,74
23,2,3,57,41,9,5,1,0,1,55,22,6,0,0,27,0,22,2,18,7,0,5,1,50
23,3,1,129,97,30,0,2,0,0,127,126,0,1,0,0,0,113,2,11,0,0,1,0,126
23,3,4,52,32,20,0,0,0,0,52,50,0,0,1,1,0,46,0,5,1,0,0,0,52
23,3,5,162,123,39,0,0,0,0,162,157,0,0,0,5,0,146,0,11,1,2,2,0,158
23,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,3,62,39,13,9,0,0,1,61,16,2,0,1,42,0,21,1,11,11,2,14,1,51
24,1,1,1817,1161,652,4,0,0,0,1817,1742,3,1,2,69,0,1414,97,141,117,41,7,0,1804
24,1,2,412,297,114,1,0,0,0,412,326,0,1,2,83,0,167,8,52,121,35,29,0,407
24,1,3,950,856,59,18,5,0,12,933,489,8,11,0,394,31,322,61,91,352,22,59,26,799
24,2,1,2333,1650,679,4,0,0,0,2333,2276,11,3,5,38,0,1591,189,255,191,86,21,0,2327
24,2,2,340,238,101,1,0,0,0,340,298,0,1,3,36,2,109,12,52,108,35,22,2,337
24,2,3,701,607,65,15,2,0,12,687,337,16,9,0,303,22,159,54,84,300,16,56,18,589
24,3,1,266,166,99,1,0,0,0,266,265,0,0,0,1,0,238,15,8,2,2,1,0,266
24,3,4,114,85,29,0,0,0,0,114,114,0,0,0,0,0,97,5,11,1,0,0,0,113
24,3,5,1164,828,330,4,0,2,0,1162,1131,6,0,3,22,0,648,105,162,167,64,16,0,1155
24,3,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
24,3,3,138,113,18,4,0,0,3,135,77,10,3,0,42,3,29,11,11,66,5,12,1,112
25,1,1,1541,1064,473,4,0,0,0,1541,1466,0,5,6,63,1,1380,11,75,26,23,25,1,1519
25,1,2,35,28,7,0,0,0,0,35,31,0,0,0,4,0,28,1,3,2,1,0,0,35
25,1,3,812,633,122,35,0,10,12,790,458,7,12,1,297,15,413,23,91,124,30,100,9,664
25,2,1,2237,1607,627,2,0,1,0,2236,2183,5,8,8,29,3,1900,26,176,52,65,14,3,2205
25,2,2,40,30,8,0,2,0,0,38,38,0,0,0,0,0,27,3,5,2,1,0,0,38
25,2,3,397,299,58,24,0,6,10,381,171,6,6,1,191,6,125,17,60,92,14,69,4,322
25,3,1,389,257,132,0,0,0,0,389,387,0,1,1,0,0,370,3,8,4,4,0,0,384
25,3,4,126,96,30,0,0,0,0,126,124,0,0,1,1,0,117,0,8,0,1,0,0,125
25,3,5,323,233,88,0,2,0,0,321,316,0,1,0,3,1,233,6,46,9,23,3,1,314
25,3,6,5,5,0,0,0,0,0,5,4,0,1,0,0,0,5,0,0,0,0,0,0,5
